"","country","continent","year","lifeExp","pop","gdpPercap","diff_lifeExp","diff_pop"
"1455","Swaziland","Africa",1962,44.992,370006,1856.182125,1.568,43265
"1456","Swaziland","Africa",1967,46.633,420690,2613.101665,1.64100000000001,50684
"1457","Swaziland","Africa",1972,49.552,480105,3364.836625,2.919,59415
"1458","Swaziland","Africa",1977,52.537,551425,3781.410618,2.985,71320
"1459","Swaziland","Africa",1982,55.561,649901,3895.384018,3.024,98476
"1460","Swaziland","Africa",1987,57.678,779348,3984.839812,2.117,129447
"1461","Swaziland","Africa",1992,58.474,962344,3553.0224,0.795999999999999,182996
"1462","Swaziland","Africa",1997,54.289,1054486,3876.76846,-4.185,92142
"1463","Swaziland","Africa",2002,43.869,1130269,4128.116943,-10.42,75783
"1464","Swaziland","Africa",2007,39.613,1133066,4513.480643,-4.256,2797
"1465","Sweden","Europe",1952,71.86,7124673,8527.844662,0,0
"1466","Sweden","Europe",1957,72.49,7363802,9911.878226,0.629999999999995,239129
"1467","Sweden","Europe",1962,73.37,7561588,12329.44192,0.88000000000001,197786
"1468","Sweden","Europe",1967,74.16,7867931,15258.29697,0.789999999999992,306343
"1469","Sweden","Europe",1972,74.72,8122293,17832.02464,0.560000000000002,254362
"1470","Sweden","Europe",1977,75.44,8251648,18855.72521,0.719999999999999,129355
"1471","Sweden","Europe",1982,76.42,8325260,20667.38125,0.980000000000004,73612
"1472","Sweden","Europe",1987,77.19,8421403,23586.92927,0.769999999999996,96143
"1473","Sweden","Europe",1992,78.16,8718867,23880.01683,0.969999999999999,297464
"1474","Sweden","Europe",1997,79.39,8897619,25266.59499,1.23,178752
"1475","Sweden","Europe",2002,80.04,8954175,29341.63093,0.650000000000006,56556
"1476","Sweden","Europe",2007,80.884,9031088,33859.74835,0.843999999999994,76913
"1477","Switzerland","Europe",1952,69.62,4815000,14734.23275,0,0
"1478","Switzerland","Europe",1957,70.56,5126000,17909.48973,0.939999999999998,311000
"1479","Switzerland","Europe",1962,71.32,5666000,20431.0927,0.759999999999991,540000
"1480","Switzerland","Europe",1967,72.77,6063000,22966.14432,1.45,397000
"1481","Switzerland","Europe",1972,73.78,6401400,27195.11304,1.01000000000001,338400
"1482","Switzerland","Europe",1977,75.39,6316424,26982.29052,1.61,-84976
"1483","Switzerland","Europe",1982,76.21,6468126,28397.71512,0.819999999999993,151702
"1484","Switzerland","Europe",1987,77.41,6649942,30281.70459,1.2,181816
"1485","Switzerland","Europe",1992,78.03,6995447,31871.5303,0.620000000000005,345505
"1486","Switzerland","Europe",1997,79.37,7193761,32135.32301,1.34,198314
"1487","Switzerland","Europe",2002,80.62,7361757,34480.95771,1.25,167996
"1488","Switzerland","Europe",2007,81.701,7554661,37506.41907,1.08099999999999,192904
"1489","Syria","Asia",1952,45.883,3661549,1643.485354,0,0
"1490","Syria","Asia",1957,48.284,4149908,2117.234893,2.401,488359
"1491","Syria","Asia",1962,50.305,4834621,2193.037133,2.021,684713
"1492","Syria","Asia",1967,53.655,5680812,1881.923632,3.35,846191
"1493","Syria","Asia",1972,57.296,6701172,2571.423014,3.641,1020360
"1494","Syria","Asia",1977,61.195,7932503,3195.484582,3.899,1231331
"1495","Syria","Asia",1982,64.59,9410494,3761.837715,3.395,1477991
"1496","Syria","Asia",1987,66.974,11242847,3116.774285,2.384,1832353
"1497","Syria","Asia",1992,69.249,13219062,3340.542768,2.27499999999999,1976215
"1498","Syria","Asia",1997,71.527,15081016,4014.238972,2.27800000000001,1861954
"1499","Syria","Asia",2002,73.053,17155814,4090.925331,1.526,2074798
"1500","Syria","Asia",2007,74.143,19314747,4184.548089,1.09,2158933
"1501","Taiwan","Asia",1952,58.5,8550362,1206.947913,0,0
"1502","Taiwan","Asia",1957,62.4,10164215,1507.86129,3.9,1613853
"1503","Taiwan","Asia",1962,65.2,11918938,1822.879028,2.8,1754723
"1504","Taiwan","Asia",1967,67.5,13648692,2643.858681,2.3,1729754
"1505","Taiwan","Asia",1972,69.39,15226039,4062.523897,1.89,1577347
"1506","Taiwan","Asia",1977,70.59,16785196,5596.519826,1.2,1559157
"1507","Taiwan","Asia",1982,72.16,18501390,7426.354774,1.56999999999999,1716194
"1508","Taiwan","Asia",1987,73.4,19757799,11054.56175,1.24000000000001,1256409
"1509","Taiwan","Asia",1992,74.26,20686918,15215.6579,0.859999999999999,929119
"1510","Taiwan","Asia",1997,75.25,21628605,20206.82098,0.989999999999995,941687
"1511","Taiwan","Asia",2002,76.99,22454239,23235.42329,1.73999999999999,825634
"1512","Taiwan","Asia",2007,78.4,23174294,28718.27684,1.41000000000001,720055
"1513","Tanzania","Africa",1952,41.215,8322925,716.6500721,0,0
"1514","Tanzania","Africa",1957,42.974,9452826,698.5356073,1.75899999999999,1129901
"1515","Tanzania","Africa",1962,44.246,10863958,722.0038073,1.27200000000001,1411132
"1516","Tanzania","Africa",1967,45.757,12607312,848.2186575,1.511,1743354
"1517","Tanzania","Africa",1972,47.62,14706593,915.9850592,1.863,2099281
"1518","Tanzania","Africa",1977,49.919,17129565,962.4922932,2.299,2422972
"1519","Tanzania","Africa",1982,50.608,19844382,874.2426069,0.689,2714817
"1520","Tanzania","Africa",1987,51.535,23040630,831.8220794,0.927,3196248
"1521","Tanzania","Africa",1992,50.44,26605473,825.682454,-1.095,3564843
"1522","Tanzania","Africa",1997,48.466,30686889,789.1862231,-1.974,4081416
"1523","Tanzania","Africa",2002,49.651,34593779,899.0742111,1.185,3906890
"1524","Tanzania","Africa",2007,52.517,38139640,1107.482182,2.866,3545861
"1525","Thailand","Asia",1952,50.848,21289402,757.7974177,0,0
"1526","Thailand","Asia",1957,53.63,25041917,793.5774148,2.782,3752515
"1527","Thailand","Asia",1962,56.061,29263397,1002.199172,2.431,4221480
"1528","Thailand","Asia",1967,58.285,34024249,1295.46066,2.224,4760852
"1529","Thailand","Asia",1972,60.405,39276153,1524.358936,2.12,5251904
"1530","Thailand","Asia",1977,62.494,44148285,1961.224635,2.089,4872132
"1531","Thailand","Asia",1982,64.597,48827160,2393.219781,2.10299999999999,4678875
"1532","Thailand","Asia",1987,66.084,52910342,2982.653773,1.48700000000001,4083182
"1533","Thailand","Asia",1992,67.298,56667095,4616.896545,1.214,3756753
"1534","Thailand","Asia",1997,67.521,60216677,5852.625497,0.222999999999999,3549582
"1535","Thailand","Asia",2002,68.564,62806748,5913.187529,1.04299999999999,2590071
"1536","Thailand","Asia",2007,70.616,65068149,7458.396327,2.05200000000001,2261401
"1537","Togo","Africa",1952,38.596,1219113,859.8086567,0,0
"1538","Togo","Africa",1957,41.208,1357445,925.9083202,2.612,138332
"1539","Togo","Africa",1962,43.922,1528098,1067.53481,2.714,170653
"1540","Togo","Africa",1967,46.769,1735550,1477.59676,2.847,207452
"1541","Togo","Africa",1972,49.759,2056351,1649.660188,2.99,320801
"1542","Togo","Africa",1977,52.887,2308582,1532.776998,3.128,252231
"1543","Togo","Africa",1982,55.471,2644765,1344.577953,2.584,336183
"1544","Togo","Africa",1987,56.941,3154264,1202.201361,1.47000000000001,509499
"1545","Togo","Africa",1992,58.061,3747553,1034.298904,1.12,593289
"1546","Togo","Africa",1997,58.39,4320890,982.2869243,0.329000000000001,573337
"1547","Togo","Africa",2002,57.561,4977378,886.2205765,-0.829000000000001,656488
"1548","Togo","Africa",2007,58.42,5701579,882.9699438,0.859000000000002,724201
"1549","Trinidad and Tobago","Americas",1952,59.1,662850,3023.271928,0,0
"1550","Trinidad and Tobago","Americas",1957,61.8,764900,4100.3934,2.7,102050
"1551","Trinidad and Tobago","Americas",1962,64.9,887498,4997.523971,3.10000000000001,122598
"1552","Trinidad and Tobago","Americas",1967,65.4,960155,5621.368472,0.5,72657
"1553","Trinidad and Tobago","Americas",1972,65.9,975199,6619.551419,0.5,15044
"1554","Trinidad and Tobago","Americas",1977,68.3,1039009,7899.554209,2.39999999999999,63810
"1555","Trinidad and Tobago","Americas",1982,68.832,1116479,9119.528607,0.531999999999996,77470
"1556","Trinidad and Tobago","Americas",1987,69.582,1191336,7388.597823,0.75,74857
"1557","Trinidad and Tobago","Americas",1992,69.862,1183669,7370.990932,0.280000000000001,-7667
"1558","Trinidad and Tobago","Americas",1997,69.465,1138101,8792.573126,-0.396999999999991,-45568
"1559","Trinidad and Tobago","Americas",2002,68.976,1101832,11460.60023,-0.489000000000004,-36269
"1560","Trinidad and Tobago","Americas",2007,69.819,1056608,18008.50924,0.843000000000004,-45224
"1561","Tunisia","Africa",1952,44.6,3647735,1468.475631,0,0
"1562","Tunisia","Africa",1957,47.1,3950849,1395.232468,2.5,303114
"1563","Tunisia","Africa",1962,49.579,4286552,1660.30321,2.479,335703
"1564","Tunisia","Africa",1967,52.053,4786986,1932.360167,2.474,500434
"1565","Tunisia","Africa",1972,55.602,5303507,2753.285994,3.549,516521
"1566","Tunisia","Africa",1977,59.837,6005061,3120.876811,4.23500000000001,701554
"1567","Tunisia","Africa",1982,64.048,6734098,3560.233174,4.211,729037
"1568","Tunisia","Africa",1987,66.894,7724976,3810.419296,2.846,990878
"1569","Tunisia","Africa",1992,70.001,8523077,4332.720164,3.107,798101
"1570","Tunisia","Africa",1997,71.973,9231669,4876.798614,1.97199999999999,708592
"1571","Tunisia","Africa",2002,73.042,9770575,5722.895655,1.069,538906
"1572","Tunisia","Africa",2007,73.923,10276158,7092.923025,0.881,505583
"1573","Turkey","Europe",1952,43.585,22235677,1969.10098,0,0
"1574","Turkey","Europe",1957,48.079,25670939,2218.754257,4.494,3435262
"1575","Turkey","Europe",1962,52.098,29788695,2322.869908,4.019,4117756
"1576","Turkey","Europe",1967,54.336,33411317,2826.356387,2.238,3622622
"1577","Turkey","Europe",1972,57.005,37492953,3450.69638,2.669,4081636
"1578","Turkey","Europe",1977,59.507,42404033,4269.122326,2.502,4911080
"1579","Turkey","Europe",1982,61.036,47328791,4241.356344,1.529,4924758
"1580","Turkey","Europe",1987,63.108,52881328,5089.043686,2.072,5552537
"1581","Turkey","Europe",1992,66.146,58179144,5678.348271,3.038,5297816
"1582","Turkey","Europe",1997,68.835,63047647,6601.429915,2.68899999999999,4868503
"1583","Turkey","Europe",2002,70.845,67308928,6508.085718,2.01000000000001,4261281
"1584","Turkey","Europe",2007,71.777,71158647,8458.276384,0.932000000000002,3849719
"1585","Uganda","Africa",1952,39.978,5824797,734.753484,0,0
"1586","Uganda","Africa",1957,42.571,6675501,774.3710692,2.593,850704
"1587","Uganda","Africa",1962,45.344,7688797,767.2717398,2.773,1013296
"1588","Uganda","Africa",1967,48.051,8900294,908.9185217,2.707,1211497
"1589","Uganda","Africa",1972,51.016,10190285,950.735869,2.965,1289991
"1590","Uganda","Africa",1977,50.35,11457758,843.7331372,-0.665999999999997,1267473
"1591","Uganda","Africa",1982,49.849,12939400,682.2662268,-0.501000000000005,1481642
"1592","Uganda","Africa",1987,51.509,15283050,617.7244065,1.66,2343650
"1593","Uganda","Africa",1992,48.825,18252190,644.1707969,-2.684,2969140
"1594","Uganda","Africa",1997,44.578,21210254,816.559081,-4.247,2958064
"1595","Uganda","Africa",2002,47.813,24739869,927.7210018,3.235,3529615
"1596","Uganda","Africa",2007,51.542,29170398,1056.380121,3.729,4430529
"1597","United Kingdom","Europe",1952,69.18,50430000,9979.508487,0,0
"1598","United Kingdom","Europe",1957,70.42,51430000,11283.17795,1.23999999999999,1000000
"1599","United Kingdom","Europe",1962,70.76,53292000,12477.17707,0.340000000000003,1862000
"1600","United Kingdom","Europe",1967,71.36,54959000,14142.85089,0.599999999999994,1667000
"1601","United Kingdom","Europe",1972,72.01,56079000,15895.11641,0.650000000000006,1120000
"1602","United Kingdom","Europe",1977,72.76,56179000,17428.74846,0.75,100000
"1603","United Kingdom","Europe",1982,74.04,56339704,18232.42452,1.28,160704
"1604","United Kingdom","Europe",1987,75.007,56981620,21664.78767,0.966999999999999,641916
"1605","United Kingdom","Europe",1992,76.42,57866349,22705.09254,1.413,884729
"1606","United Kingdom","Europe",1997,77.218,58808266,26074.53136,0.798000000000002,941917
"1607","United Kingdom","Europe",2002,78.471,59912431,29478.99919,1.253,1104165
"1608","United Kingdom","Europe",2007,79.425,60776238,33203.26128,0.953999999999994,863807
"1609","United States","Americas",1952,68.44,157553000,13990.48208,0,0
"1610","United States","Americas",1957,69.49,171984000,14847.12712,1.05,14431000
"1611","United States","Americas",1962,70.21,186538000,16173.14586,0.719999999999999,14554000
"1612","United States","Americas",1967,70.76,198712000,19530.36557,0.550000000000011,12174000
"1613","United States","Americas",1972,71.34,209896000,21806.03594,0.579999999999998,11184000
"1614","United States","Americas",1977,73.38,220239000,24072.63213,2.03999999999999,10343000
"1615","United States","Americas",1982,74.65,232187835,25009.55914,1.27000000000001,11948835
"1616","United States","Americas",1987,75.02,242803533,29884.35041,0.36999999999999,10615698
"1617","United States","Americas",1992,76.09,256894189,32003.93224,1.07000000000001,14090656
"1618","United States","Americas",1997,76.81,272911760,35767.43303,0.719999999999999,16017571
"1619","United States","Americas",2002,77.31,287675526,39097.09955,0.5,14763766
"1620","United States","Americas",2007,78.242,301139947,42951.65309,0.932000000000002,13464421
"1621","Uruguay","Americas",1952,66.071,2252965,5716.766744,0,0
"1622","Uruguay","Americas",1957,67.044,2424959,6150.772969,0.972999999999999,171994
"1623","Uruguay","Americas",1962,68.253,2598466,5603.357717,1.209,173507
"1624","Uruguay","Americas",1967,68.468,2748579,5444.61962,0.215000000000003,150113
"1625","Uruguay","Americas",1972,68.673,2829526,5703.408898,0.204999999999998,80947
"1626","Uruguay","Americas",1977,69.481,2873520,6504.339663,0.807999999999993,43994
"1627","Uruguay","Americas",1982,70.805,2953997,6920.223051,1.32400000000001,80477
"1628","Uruguay","Americas",1987,71.918,3045153,7452.398969,1.113,91156
"1629","Uruguay","Americas",1992,72.752,3149262,8137.004775,0.833999999999989,104109
"1630","Uruguay","Americas",1997,74.223,3262838,9230.240708,1.471,113576
"1631","Uruguay","Americas",2002,75.307,3363085,7727.002004,1.084,100247
"1632","Uruguay","Americas",2007,76.384,3447496,10611.46299,1.077,84411
"1633","Venezuela","Americas",1952,55.088,5439568,7689.799761,0,0
"1634","Venezuela","Americas",1957,57.907,6702668,9802.466526,2.819,1263100
"1635","Venezuela","Americas",1962,60.77,8143375,8422.974165,2.86300000000001,1440707
"1636","Venezuela","Americas",1967,63.479,9709552,9541.474188,2.709,1566177
"1637","Venezuela","Americas",1972,65.712,11515649,10505.25966,2.233,1806097
"1638","Venezuela","Americas",1977,67.456,13503563,13143.95095,1.744,1987914
"1639","Venezuela","Americas",1982,68.557,15620766,11152.41011,1.101,2117203
"1640","Venezuela","Americas",1987,70.19,17910182,9883.584648,1.633,2289416
"1641","Venezuela","Americas",1992,71.15,20265563,10733.92631,0.960000000000008,2355381
"1642","Venezuela","Americas",1997,72.146,22374398,10165.49518,0.995999999999995,2108835
"1643","Venezuela","Americas",2002,72.766,24287670,8605.047831,0.620000000000005,1913272
"1644","Venezuela","Americas",2007,73.747,26084662,11415.80569,0.980999999999995,1796992
"1645","Vietnam","Asia",1952,40.412,26246839,605.0664917,0,0
"1646","Vietnam","Asia",1957,42.887,28998543,676.2854478,2.475,2751704
"1647","Vietnam","Asia",1962,45.363,33796140,772.0491602,2.476,4797597
"1648","Vietnam","Asia",1967,47.838,39463910,637.1232887,2.475,5667770
"1649","Vietnam","Asia",1972,50.254,44655014,699.5016441,2.416,5191104
"1650","Vietnam","Asia",1977,55.764,50533506,713.5371196,5.51000000000001,5878492
"1651","Vietnam","Asia",1982,58.816,56142181,707.2357863,3.052,5608675
"1652","Vietnam","Asia",1987,62.82,62826491,820.7994449,4.004,6684310
"1653","Vietnam","Asia",1992,67.662,69940728,989.0231487,4.84200000000001,7114237
"1654","Vietnam","Asia",1997,70.672,76048996,1385.896769,3.00999999999999,6108268
"1655","Vietnam","Asia",2002,73.017,80908147,1764.456677,2.345,4859151
"1656","Vietnam","Asia",2007,74.249,85262356,2441.576404,1.232,4354209
"1657","West Bank and Gaza","Asia",1952,43.16,1030585,1515.592329,0,0
"1658","West Bank and Gaza","Asia",1957,45.671,1070439,1827.067742,2.511,39854
"1659","West Bank and Gaza","Asia",1962,48.127,1133134,2198.956312,2.456,62695
"1660","West Bank and Gaza","Asia",1967,51.631,1142636,2649.715007,3.504,9502
"1661","West Bank and Gaza","Asia",1972,56.532,1089572,3133.409277,4.901,-53064
"1662","West Bank and Gaza","Asia",1977,60.765,1261091,3682.831494,4.233,171519
"1663","West Bank and Gaza","Asia",1982,64.406,1425876,4336.032082,3.64100000000001,164785
"1664","West Bank and Gaza","Asia",1987,67.046,1691210,5107.197384,2.64,265334
"1665","West Bank and Gaza","Asia",1992,69.718,2104779,6017.654756,2.672,413569
"1666","West Bank and Gaza","Asia",1997,71.096,2826046,7110.667619,1.378,721267
"1667","West Bank and Gaza","Asia",2002,72.37,3389578,4515.487575,1.274,563532
"1668","West Bank and Gaza","Asia",2007,73.422,4018332,3025.349798,1.05199999999999,628754
"1669","Yemen, Rep.","Asia",1952,32.548,4963829,781.7175761,0,0
"1670","Yemen, Rep.","Asia",1957,33.97,5498090,804.8304547,1.422,534261
"1671","Yemen, Rep.","Asia",1962,35.18,6120081,825.6232006,1.21,621991
"1672","Yemen, Rep.","Asia",1967,36.984,6740785,862.4421463,1.804,620704
"1673","Yemen, Rep.","Asia",1972,39.848,7407075,1265.047031,2.864,666290
"1674","Yemen, Rep.","Asia",1977,44.175,8403990,1829.765177,4.327,996915
"1675","Yemen, Rep.","Asia",1982,49.113,9657618,1977.55701,4.938,1253628
"1676","Yemen, Rep.","Asia",1987,52.922,11219340,1971.741538,3.809,1561722
"1677","Yemen, Rep.","Asia",1992,55.599,13367997,1879.496673,2.677,2148657
"1678","Yemen, Rep.","Asia",1997,58.02,15826497,2117.484526,2.42100000000001,2458500
"1679","Yemen, Rep.","Asia",2002,60.308,18701257,2234.820827,2.288,2874760
"1680","Yemen, Rep.","Asia",2007,62.698,22211743,2280.769906,2.39,3510486
"1681","Zambia","Africa",1952,42.038,2672000,1147.388831,0,0
"1682","Zambia","Africa",1957,44.077,3016000,1311.956766,2.039,344000
"1683","Zambia","Africa",1962,46.023,3421000,1452.725766,1.94600000000001,405000
"1684","Zambia","Africa",1967,47.768,3900000,1777.077318,1.745,479000
"1685","Zambia","Africa",1972,50.107,4506497,1773.498265,2.339,606497
"1686","Zambia","Africa",1977,51.386,5216550,1588.688299,1.279,710053
"1687","Zambia","Africa",1982,51.821,6100407,1408.678565,0.434999999999995,883857
"1688","Zambia","Africa",1987,50.821,7272406,1213.315116,-1,1171999
"1689","Zambia","Africa",1992,46.1,8381163,1210.884633,-4.721,1108757
"1690","Zambia","Africa",1997,40.238,9417789,1071.353818,-5.862,1036626
"1691","Zambia","Africa",2002,39.193,10595811,1071.613938,-1.045,1178022
"1692","Zambia","Africa",2007,42.384,11746035,1271.211593,3.191,1150224
"1693","Zimbabwe","Africa",1952,48.451,3080907,406.8841148,0,0
"1694","Zimbabwe","Africa",1957,50.469,3646340,518.7642681,2.018,565433
"1695","Zimbabwe","Africa",1962,52.358,4277736,527.2721818,1.889,631396
"1696","Zimbabwe","Africa",1967,53.995,4995432,569.7950712,1.637,717696
"1697","Zimbabwe","Africa",1972,55.635,5861135,799.3621758,1.64,865703
"1698","Zimbabwe","Africa",1977,57.674,6642107,685.5876821,2.039,780972
"1699","Zimbabwe","Africa",1982,60.363,7636524,788.8550411,2.689,994417
"1700","Zimbabwe","Africa",1987,62.351,9216418,706.1573059,1.988,1579894
"1701","Zimbabwe","Africa",1992,60.377,10704340,693.4207856,-1.974,1487922
"1702","Zimbabwe","Africa",1997,46.809,11404948,792.4499603,-13.568,700608
"1703","Zimbabwe","Africa",2002,39.989,11926563,672.0386227,-6.82,521615
"1704","Zimbabwe","Africa",2007,43.487,12311143,469.7092981,3.498,384580
